type_ownership;Nome Edificio;Descrizione Edificio;Indirizzo;address_secondary;Destinazione_uso;id_building;city
TER;immobile 6819;TERRENO : PASCOLO;GIOIA DEL COLLE;;;2688534;072021
TER;immobile 6820;TERRENO IN LOCALITA` SALUTERNO MARZAGAGLIA IN AGRO DI GIOIA  - PASCOLO ARBORATO;GIOIA DEL COLLE;;;2688533;072021
TER;immobile 6849;TERRENO IN AGRO DI GIOIA DEL COLLE  --  ORTO - Intestato in visura catastale a PERNIOLA Stefano nato a GIOIA DEL COLLE il 15/03/1896, ma ora di proprietà comunale.;LOCALITA GIOIA DEL COLLE/SNC;;;2688532;072021
TER;immobile 69;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA CELIBERTI ARMANDO SNC;;;2689432;072021
TER;immobile 6900;Verificare i dati catastali.;GIOIA DEL COLLE  VIA MONTURSI SNC;;;2688531;072021
TER;immobile 7;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA ALIGHIERI DANTE SNC;;;2689493;072021
TER;immobile 70;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA CENTAURO SNC;;;2689431;072021
TER;immobile 71;STRADA COMUNALE URBANA - Forse VIA CERERE era sbagliato.;GIOIOA DEL COLLE Vico CELERE SNC;;;2689430;072021
TER;immobile 72;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA CERVI F.LLI SNC;;;2689429;072021
TER;immobile 73;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA CERVO SNC;;;2689428;072021
TER;immobile 74;STRADA COMUNALE URBANA;GIOIA DEL COLLE  VIA CHIAIA R. SNC;;;2689427;072021
TER;immobile 75;STRADA COMUNALE URBANA;GIOIOA DEL COLLE Vico CHIUSO SNC;;;2689426;072021
TER;immobile 7501;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688524;072021
TER;immobile 7502;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688523;072021
TER;immobile 7503;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688522;072021
TER;immobile 7504;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688521;072021
TER;immobile 7505;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688520;072021
TER;immobile 7506;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688519;072021
TER;immobile 7507;TERRENO : INCOLTO STERILE.;LOCALITA GIOIA DEL COLLE SNC;;;2688518;072021
TER;immobile 7508;TERRENO : ULIVETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688517;072021
TER;immobile 7509;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688516;072021
TER;immobile 7510;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688515;072021
TER;immobile 7511;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688514;072021
TER;immobile 7512;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688513;072021
TER;immobile 7513;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688512;072021
TER;immobile 7514;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688511;072021
TER;immobile 7515;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688510;072021
TER;immobile 7516;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688509;072021
TER;immobile 7517;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688508;072021
TER;immobile 7518;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688507;072021
TER;immobile 7519;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688506;072021
TER;immobile 7520;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688505;072021
TER;immobile 7521;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688504;072021
TER;immobile 7522;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688503;072021
TER;immobile 7523;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688502;072021
TER;immobile 7524;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688501;072021
TER;immobile 7525;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688500;072021
TER;immobile 7526;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688499;072021
TER;immobile 7527;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688498;072021
TER;immobile 7528;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688497;072021
TER;immobile 7529;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688496;072021
TER;immobile 7530;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688495;072021
TER;immobile 7531;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688494;072021
TER;immobile 7532;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688493;072021
TER;immobile 7533;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688492;072021
TER;immobile 7534;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688491;072021
TER;immobile 7535;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688490;072021
TER;immobile 7536;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688489;072021
TER;immobile 7537;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688488;072021
TER;immobile 7538;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688487;072021
TER;immobile 7539;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688486;072021
TER;immobile 7541;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688485;072021
TER;immobile 7542;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE SNC;;;2688484;072021
TER;immobile 7543;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688483;072021
TER;immobile 7544;Era TERRENO : VIGNETO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688482;072021
TER;immobile 7545;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE SNC;;;2688481;072021
TER;immobile 7546;Era TERRENO : MANDORLETO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE SNC;;;2688480;072021
TER;immobile 7547;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE SNC;;;2688479;072021
TER;immobile 7548;Era TERRENO : VIGNETO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE SNC;;;2688478;072021
TER;immobile 7549;Era TERRENO  : VIGNETO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE SNC;;;2688477;072021
TER;immobile 7550;Era TERRENO  : VIGNETO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE SNC;;;2688476;072021
TER;immobile 7551;Era TERRENO  : VIGNETO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE SNC;;;2688475;072021
TER;immobile 7552;Era TERRENO  : VIGNETO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE SNC;;;2688474;072021
TER;immobile 7553;Era TERRENO  : VIGNETO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE SNC;;;2688473;072021
TER;immobile 7554;Era TERRENO : VIGNETO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688472;072021
TER;immobile 7555;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688471;072021
TER;immobile 7556;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688470;072021
TER;immobile 7557;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688469;072021
TER;immobile 7558;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688468;072021
TER;immobile 7559;Era TERRENO : VIGNETO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688467;072021
TER;immobile 7560;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688466;072021
TER;immobile 7561;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688465;072021
TER;immobile 7562;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688464;072021
TER;immobile 7564;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688463;072021
TER;immobile 7565;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688462;072021
TER;immobile 7566;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688461;072021
TER;immobile 7567;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688460;072021
TER;immobile 7568;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688459;072021
TER;immobile 7570;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688458;072021
TER;immobile 7571;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688457;072021
TER;immobile 7572;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688456;072021
TER;immobile 7573;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688455;072021
TER;immobile 7574;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE SNC;;;2688454;072021
TER;immobile 7575;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688453;072021
TER;immobile 7576;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688452;072021
TER;immobile 7577;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688451;072021
TER;immobile 7578;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688450;072021
TER;immobile 7579;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688449;072021
TER;immobile 7581;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688448;072021
TER;immobile 7582;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688447;072021
TER;immobile 7583;Era TERRENO : VIGNETO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688446;072021
TER;immobile 7584;Era TERRENO : VIGNETO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688445;072021
TER;immobile 7585;Era TERRENO : VIGNETO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688444;072021
TER;immobile 7586;Era TERRENO : VIGNETO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688443;072021
TER;immobile 7587;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688442;072021
TER;immobile 7589;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688441;072021
TER;immobile 7590;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688440;072021
TER;immobile 7593;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688439;072021
TER;immobile 7595;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688438;072021
TER;immobile 7597;Era TERRENO : VIGNETO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688437;072021
TER;immobile 7599;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688436;072021
TER;immobile 76;STRADA COMUNALE URBANA - Forse NON era via CIAVE`.;GIOIA DEL COLLE  VIA CLAVE` SNC;;;2689425;072021
TER;immobile 7600;Era TERRENO : VIGNETO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688435;072021
TER;immobile 7603;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688434;072021
TER;immobile 7604;Era TERRENO : SEMINATIVO ARBORATO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688433;072021
TER;immobile 7608;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688432;072021
TER;immobile 7609;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688431;072021
TER;immobile 7610;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688430;072021
TER;immobile 7611;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688429;072021
TER;immobile 7612;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688428;072021
TER;immobile 7615;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688427;072021
TER;immobile 7616;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688426;072021
TER;immobile 7617;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688425;072021
TER;immobile 7618;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688424;072021
TER;immobile 7619;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688423;072021
TER;immobile 7621;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688422;072021
TER;immobile 7622;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688421;072021
TER;immobile 7623;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688420;072021
TER;immobile 7624;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688419;072021
TER;immobile 7626;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688418;072021
TER;immobile 7627;Era TERRENO : VIGNETO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688417;072021
TER;immobile 7628;Era TERRENO : VIGNETO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688416;072021
TER;immobile 7629;Era TERRENO : SEMINATIVO. Da Urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688415;072021
TER;immobile 7638;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688414;072021
TER;immobile 7639;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688413;072021
TER;immobile 7642;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688412;072021
TER;immobile 7644;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688411;072021
TER;immobile 7645;TERRENO  : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688410;072021
TER;immobile 7646;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688409;072021
TER;immobile 7647;TERRENO . SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688408;072021
TER;immobile 7648;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688407;072021
TER;immobile 7649;Era TERRENO : SEMINATIVO. Da urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688406;072021
TER;immobile 7650;Era TERRENO : SEMINATIVO. Da urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688405;072021
TER;immobile 7651;Era TERRENO : SEMINATIVO. Da urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688404;072021
TER;immobile 7652;Era TERRENO  : SEMINATIVO ARBORATO. Da urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688403;072021
TER;immobile 7653;Era TERRENO  : SEMINATIVO ARBORATO. Da urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688402;072021
TER;immobile 7654;Era TERRENO  : SEMINATIVO ARBORATO. Da urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688401;072021
TER;immobile 7655;Era TERRENO : VIGNETO. Da urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688400;072021
TER;immobile 7656;Era TERRENO : VIGNETO. Da urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688399;072021
TER;immobile 7657;Era TERRENO : VIGNETO. Da urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688398;072021
TER;immobile 7658;Era TERRENO : VIGNETO. Da urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688397;072021
TER;immobile 7659;Era TERRENO : SEMINATIVO ARBORATO. Da urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688396;072021
TER;immobile 7660;Era TERRENO : SEMINATIVO ARBORATO. Da urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688395;072021
TER;immobile 7661;Era TERRENO : SEMINATIVO ARBORATO. Da urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688394;072021
TER;immobile 7662;Era TERRENO : SEMINATIVO ARBORATO. Da urbanizzare.;LOCALITA GIOIA DEL COLLE/SNC;;;2688393;072021
TER;immobile 7663;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688392;072021
TER;immobile 7664;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688391;072021
TER;immobile 7665;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688390;072021
TER;immobile 7666;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688389;072021
TER;immobile 7667;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688388;072021
TER;immobile 7668;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688387;072021
TER;immobile 7669;TERRENO : PASCOLO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688386;072021
TER;immobile 7670;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688385;072021
TER;immobile 7671;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688384;072021
TER;immobile 7672;TERRENO : PASCOLO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688383;072021
TER;immobile 7673;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688382;072021
TER;immobile 7674;TERRENO : MANDORLETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688381;072021
TER;immobile 7675;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688380;072021
TER;immobile 7676;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688379;072021
TER;immobile 7677;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688378;072021
TER;immobile 7678;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688377;072021
TER;immobile 7679;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688376;072021
TER;immobile 7680;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688375;072021
TER;immobile 7681;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688374;072021
TER;immobile 7682;"TERRENO : VIGNETO.  - Ceduto in Diritto di superficie a : Parrocchia ""Sacro Cuore"" di Gioia del Colle.";LOCALITA GIOIA DEL COLLE SNC;;;2688373;072021
TER;immobile 7683;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688372;072021
TER;immobile 7684;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688371;072021
TER;immobile 7685;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688370;072021
TER;immobile 7686;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688369;072021
TER;immobile 7687;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688368;072021
TER;immobile 7688;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688367;072021
TER;immobile 7689;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688366;072021
TER;immobile 7690;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688365;072021
TER;immobile 7691;TERRENO : ULIVETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688364;072021
TER;immobile 7692;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688363;072021
TER;immobile 7693;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688362;072021
TER;immobile 7694;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688361;072021
TER;immobile 7695;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688360;072021
TER;immobile 7696;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688359;072021
TER;immobile 7697;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688358;072021
TER;immobile 7698;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688357;072021
TER;immobile 7699;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688356;072021
TER;immobile 77;STRADA COMUNALE EXTRAURBANA che esce a SUD da via Papa Giovanni XXIII.;GIOIOA DEL COLLE Str. vic. CICCOTONNO SNC;;;2689424;072021
TER;immobile 7700;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688355;072021
TER;immobile 7701;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688354;072021
TER;immobile 7702;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688353;072021
TER;immobile 7703;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688352;072021
TER;immobile 7704;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688351;072021
TER;immobile 7705;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688350;072021
TER;immobile 7706;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688349;072021
TER;immobile 7707;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688348;072021
TER;immobile 7708;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688347;072021
TER;immobile 7709;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688346;072021
TER;immobile 7710;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688345;072021
TER;immobile 7711;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688344;072021
TER;immobile 7712;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688343;072021
TER;immobile 7713;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688342;072021
TER;immobile 7714;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688341;072021
TER;immobile 7715;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688340;072021
TER;immobile 7716;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688339;072021
TER;immobile 7717;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688338;072021
TER;immobile 7718;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688337;072021
TER;immobile 7719;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688336;072021
TER;immobile 7720;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688335;072021
TER;immobile 7721;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688334;072021
TER;immobile 7722;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688333;072021
TER;immobile 7723;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688332;072021
TER;immobile 7724;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688331;072021
TER;immobile 7725;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688330;072021
TER;immobile 7726;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688329;072021
TER;immobile 7727;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688328;072021
TER;immobile 7728;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688327;072021
TER;immobile 7729;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688326;072021
TER;immobile 7730;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688325;072021
TER;immobile 7731;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE SNC;;;2688324;072021
TER;immobile 7732;TERRENO : VIGNETO.;LOCALITA GIOIA DEL COLLE/SNC;;;2688323;072021
TER;immobile 7733;TERRENO : SEMINATIVO.;LOCALITA GIOIA DEL COLLE SNC;;;2688322;072021
TER;immobile 7734;TERRENO : SEMINATIVO ARBORATO.;LOCALITA GIOIA DEL COLLE SNC;;;2688321;072021
